continentLabel,mountainLabel,latitude,longitude
Антарктида,Mount Hughes,-79.51667,157.38333
Антарктида,Mount Hulshagen,-72.5167,31.2667
Антарктида,Mount Hulshagen,-72.51667,31.26667
Антарктида,Mount Humble,-67.6667,49.4833
Антарктида,Mount Humphrey Lloyd,-72.3167,169.45
Антарктида,Mount Hunt,-67.1167,144.3
Антарктида,Mount Hunt,-67.10833667,144.30833667
Антарктида,Mount Hunter,-64.0833,-62.4
Антарктида,Mount Hunter,-64.06342,-62.40599
Антарктида,Mount Hussey,-72.7667,167.517
Антарктида,Mount Huxley,-77.85,162.85
Антарктида,Mount Huxley,-77.85,162.86667
Антарктида,Mount Hyatt,-74.8833,-64.7833
Антарктида,Mount Hädrich,-71.95,6.2
Антарктида,Mount Imhotep,-64.35,-62.4
Антарктида,Mount Inderbitzen,-78.816666666,-84.783333333
Антарктида,Mount Innes-Taylor,-86.85,-154.45
Антарктида,Mount Insel,-77.393611111,161.505833333
Антарктида,Mount Irvine,-77.63333,162.26667
Антарктида,Mount Irvine,-77.6333,162.267
Антарктида,Mount Iveagh,-85.066666666,169.633333333
Антарктида,Mount Jamroga,-71.33333333,163.1
Антарктида,Mount Janetschek,-74.9,162.26666667
Антарктида,Mount Jason,-77.4911,161.558
Антарктида,Mount Jennings,-72.5333,166.25
Антарктида,Mount Jensen,-77.13555556,162.44138889
Антарктида,Mount Jensen,-77.13333,162.46667
Антарктида,Mount Jiracek,-73.75750333,163.92333
Антарктида,Mount Jiracek,-73.7667,163.933
Антарктида,Mount Joern,-72.58333333,160.4
Антарктида,Mount Joern,-72.58333,160.4
Антарктида,Mount Jord,-77.51667,162.43333
Антарктида,Mount Jord,-77.51666667,162.45
Антарктида,Mount Judd,-85.06250333,170.38083
Антарктида,Mount Judd,-85.0667,170.433
Антарктида,Mount Jukkola,-71.85,-64.6333
Антарктида,Mount Jumper,-78.2333,-85.6
Антарктида,Mount Kammuri,-69.2167,39.75
Антарктида,Mount Kammuri,-69.21667,39.75
Антарктида,Mount Kane,-73.95823333,-63.01419667
Антарктида,Mount Kane,-73.9667,-62.9833
Антарктида,Mount Kaschak,-84.0333,-56.6667
Антарктида,Mount Kathleen,-83.7667,172.8
Антарктида,Mount Keinath,-74.53333333,163.95
Антарктида,Mount Keith,-70.9,163.31666667
Антарктида,Mount Kelly,-70.78333,164.31667
Антарктида,Mount Kelly,-70.7833,164.317
Антарктида,Mount Keltie,-79.25,159.483
Антарктида,Mount Keltie,-79.25,159.48333
Антарктида,Mount Kendrick,-86.3667,-156.667
Антарктида,Mount Kenney,-84.73333,-175.46667
Антарктида,Mount Kenney,-84.7333,-175.467
Антарктида,Mount Kenyon,-85.1667,-174.867
Антарктида,Mount Keohane,-77.5833,163.0
Антарктида,Mount Kerckhove de Denterghem,-72.6167,31.1333
Антарктида,Mount Khmyznikov,-71.8667,11.65
Антарктида,Mount Kibal'chich,-71.933333333,14.316666666
Антарктида,Mount Kinet,-73.23333,165.9
Антарктида,Mount King,-67.0167,52.8167
Антарктида,Mount King,-67.01667,52.81667
Антарктида,Mount Kinsey,-84.9167,169.3
Антарктида,Mount Kinsey,-84.91667,169.3
Антарктида,Mount Kirkwood,-63.0,-60.65
Антарктида,Mount Kliment Ohridski,-69.517777777,-71.391666666
Антарктида,Mount Kolodkin,-71.75,12.61667
Антарктида,Mount Kolodkin,-71.75,12.6167
Антарктида,Mount Koob,-84.8833,-169.033
Антарктида,Mount Korsch,-82.8667,160.933
Антарктида,Mount Korsch,-82.87000333,160.98166333
Антарктида,Mount Kostka,-70.7,164.81666667
Антарктида,Mount Kosko,-79.15,159.51667
Антарктида,Mount Kosko,-79.15,159.55
Антарктида,Mount Krebs,-84.83333,-170.33333
Антарктида,Mount Krebs,-84.8333,-170.333
Антарктида,Mount Kring,-74.9833,157.9
Антарктида,Mount Kristensen,-86.3333,-159.667
Антарктида,Mount Kyle,-71.95,168.583
Антарктида,Mount Kyle,-71.95,168.58333
Антарктида,Mount Lacroix,-65.05,-63.9667
Антарктида,Roundel Dome,-65.6333,-63.25
Антарктида,Rugg Peak,-66.3167,-65.3833
Антарктида,Mount Searle,-67.81666667,-67.25
Антарктида,Mount Searle,-67.81819,-67.23576667
Антарктида,Mount Shelby,-68.15,-65.833333333
Антарктида,Mount Shelby,-68.13421,-65.81456
Антарктида,Sickle Mountain,-68.883333333,-66.783333333
Антарктида,Slessor Peak,-66.5167,-64.9667
Антарктида,Mount Solus,-68.82337,-65.47654
Антарктида,Spigot Peak,-64.63333333,-62.56666667
Антарктида,Spouter Peak,-65.8167,-62.3833
Антарктида,Statham Peak,-67.6833,-67.7833
Антарктида,Stolze Peak,-64.7167,-62.4333
Антарктида,Mount Theodore,-64.96666667,-62.6
Антарктида,Mount Tholus,-63.2667,-56.0667
Антарктида,Mount Timosthenes,-69.13333333,-65.95
Антарктида,Vanni Peak,-67.0833,-67.1
Антарктида,Mount Vartdal,-66.85,-64.3833
Антарктида,Mount Verne,-67.74514,-67.55236
Антарктида,Mount Verne,-67.66666667,-67.5
Антарктида,Waldeck-Rousseau Peak,-66.15,-65.6333
Антарктида,Mount Waugh,-65.52201,-64.11144
Антарктида,Werner Peak,-68.7167,-65.2333
Антарктида,Mount Wilcox,-67.95,-66.93333333
Антарктида,Mount Wilcox,-67.94881,-66.93275
Антарктида,Mount Wilson,-68.45,-65.55
Антарктида,Yule Peak,-68.516666666,-65.616666666
Антарктида,Mount Zeppelin,-64.45,-61.516666666
Антарктида,Mount Abbs,-70.583333333,66.633333333
Антарктида,Mount Afflick,-70.766666666,66.183333333
Антарктида,Mount Bakker,-70.3167,64.6
Антарктида,Mount Bechervaise,-70.1833,64.8
Антарктида,Mount Bensley,-70.3167,64.25
Антарктида,Mount Bewsher,-70.9,65.4667
Антарктида,Mount Bloomfield,-72.9833,65.6167
Антарктида,Mount Bloomfield,-72.95,65.6
Антарктида,Mount Bool,-70.19222,64.95194
Антарктида,Mount Bool,-70.1833,64.95
Антарктида,Mount Brown-Cooper,-70.7,64.2
Антарктида,Mount Bunt,-70.7667,66.3667
Антарктида,Mount Bunt,-70.76667,66.36667
Антарктида,Mount Canham,-70.50333,64.46083
Антарктида,Mount Canham,-70.4833,64.5833
Антарктида,Mount Cardell,-70.2,65.1833
Антарктида,Mount Coates,-67.86556,62.515
Антарктида,Mount Coates,-67.8667,62.5167
Антарктида,Mount Creighton,-70.41667,65.63333
Антарктида,Mount Creighton,-70.4167,65.65
Антарктида,Mount Cresswell,-72.7319,64.2114
Антарктида,Mount Cresswell,-72.73194,64.22722
Антарктида,Mount Dart,-70.2,65.1167
Антарктида,Mount Dovers,-70.1333,64.9833
Антарктида,Mount Dowie,-70.7,66.0
Антарктида,Mount Dummett,-73.1833,64.0167
Антарктида,Mount Dwyer,-70.18333,65.05
Антарктида,Mount Dwyer,-70.1833,65.0667
Антарктида,Mount Forecast,-70.6667,64.3
Антарктида,Mount Gavaghan,-70.4333,65.45
Антарктида,Mount Gleeson,-71.25,66.15
Антарктида,Mount Hayne,-70.27889,65.03028
Антарктида,Mount Hayne,-70.2667,65.0333
Антарктида,Mount Levick,-74.13333333,163.16666667
Антарктида,Mount Liard,-80.9667,158.85
Антарктида,Mount Liavaag,-77.3667,-86.4833
Антарктида,Mount Limburg Stirum,-72.5667,31.3167
Антарктида,Mount Liptak,-78.75,-84.9
Антарктида,Mount Liptak,-78.75,-84.9
Антарктида,Mount Liotard,-67.6167,-68.5667
Антарктида,Mount Lisicky,-78.45,162.08333
Антарктида,Mount Lisicky,-78.45,162.08333333
Антарктида,Mount Liszt,-71.48333,-72.0
Антарктида,Mount Liszt,-71.4833,-72.0
Антарктида,Mount Littlepage,-77.2,160.03333333
Антарктида,Mount Lloyd,-83.22333667,165.71666333
Антарктида,Mount Lloyd,-83.2167,165.733
Антарктида,Mount Longhurst,-79.433305555,157.3
Антарктида,Mount Longhurst,-79.433305555,157.3
Антарктида,Mount Lopatin,-72.85,168.06667
Антарктида,Mount Lopatin,-72.85,168.067
Антарктида,Mount Lorette,-72.533305555,31.15
Антарктида,Mount Lorius,-72.46666667,162.35
Антарктида,Mount Lowe,-80.53719,-30.30921
Антарктида,Mount Lowe,-80.55,-30.2667
Антарктида,Mount Loweth,-73.45,-93.55
Антарктида,Mount Lowman,-70.65,160.05
Антарктида,Mount Lowry,-84.55,-64.15
Антарктида,Mount Lozen,-72.1167,168.4
Антарктида,Mount Lubbock,-73.2167,169.133
Антарктида,Mount Lubbock,-73.21667,169.13333
Антарктида,Mount Lugering,-71.7,162.95
Антарктида,Mount Lysaght,-82.8167,161.317
Антарктида,Mount Macbain,-83.1,162.3
Антарктида,Mount Macalester,-79.68333,-84.33333
Антарктида,Mount Macalester,-79.6833,-84.3333
Антарктида,Mount Mace,-81.4167,155.883
Антарктида,Mount Machatschek,-66.86962333,-68.09308667
Антарктида,Mount Machatschek,-66.8667,-68.0667
Антарктида,Mount Mackellar,-83.9833,166.65
Антарктида,Mount Macnowski,-74.99931333,-64.93321333
Антарктида,Mount Macnowski,-74.9833,-64.95
Антарктида,Mount Madison,-80.43333,160.16667
Антарктида,Mount Madison,-80.4333,160.167
Антарктида,Mount Maere,-72.533305555,31.283305555
Антарктида,Mount Maglione,-77.3,-141.78333
Антарктида,Mount Maglione,-77.3,-141.783
Антарктида,Mount Mahan,-85.5333,-140.067
Антарктида,Mount Mahan,-85.53333,-140.06667
Антарктида,Mount Mahony,-77.2,161.6
Антарктида,Mount Maines,-66.65,53.9
Антарктида,Mount Mallis,-75.666666666,160.8
Антарктида,Mount Malone,-77.8667,-85.6
Антарктида,Mount Malville,-82.7333,-48.1667
Антарктида,Mount Manke,-85.4667,-144.7
Антарктида,Mount Mangin,-67.43042,-68.45792
Антарктида,Mount Mangin,-67.4167,-68.4333
Антарктида,Mount Mankinen,-73.9,163.1
Антарктида,Mount Mann,-83.2,-49.3333
Антарктида,Mount Mann,-83.2,-49.333
Антарктида,Mount Manthe,-74.7833,-99.35
Антарктида,Mount Marks,-78.7833,160.583
Антарктида,Mount Marquis,-72.4833,-62.5
Антарктида,Mount Marquis,-72.483,-62.5
Антарктида,Mount Marr,-66.4,52.11667
Антарктида,Mount Marr,-66.4,52.1167
Антарктида,Mount Marshall,-84.6833,164.65
Антарктида,Mount Martin,-69.62782,-63.08378667
Антарктида,Mount Martin,-69.6667,-62.9833
Антарктида,Mount Martine,-69.75,-75.0833
Антарктида,Mount Marvel,-78.75,159.367
Антарктида,Mount Marzolf,-70.4667,159.683
Антарктида,Mount Maslen,-67.7,49.1167
Антарктида,Mount Masley,-72.98333333,162.9
Антарктида,Mount Masley,-72.98333,162.9
Антарктида,Mount Massam,-81.7333,158.2
Антарктида,Mount Massell,-72.49583,163.35416667
Антарктида,Mount Massell,-72.48333333,163.35
Антарктида,Mount Mathew,-81.6833,159.95
Антарктида,Mount Matz,-74.7,162.28333333
Антарктида,Mount Matthias,-71.212503055,164.66583
Антарктида,Mount McArthur,-71.1833,-70.3333
Антарктида,Mount McArthur,-71.16619,-70.33657
Антарктида,Mount McCallum,-71.01667,162.75
Антарктида,Mount McCallum,-71.01666667,162.75
Антарктида,Mount McCann,-73.5667,-77.6167
Антарктида,Mount McClung,-77.183305555,-144.433
Антарктида,Mount McCoy,-75.8667,-141.167
Антарктида,Mount McCoy,-75.87583,-140.53666333
Антарктида,Mount McCue,-84.75,-174.683
Антарктида,Mount McDonald,-72.5,166.6
Антарктида,Mount McDonald,-72.5,166.6
Антарктида,Mount McElroy,-74.15,-63.2
Антарктида,Mount McElroy,-74.15185,-63.186730555
Антарктида,Mount McGee,-74.04666667,164.54083333
Антарктида,Mount McGee,-74.05,164.55
Антарктида,Mount McIntosh,-77.516666666,168.683333333
Антарктида,Mount McIntosh,-77.50583667,168.67749667
Антарктида,Mount McKelvey,-85.35,-87.3
Антарктида,Mount McKenny,-71.66667,160.36667
Антарктида,Mount McKenny,-71.66666667,160.36666667
Антарктида,Mount Aaron,-74.516666666,-64.883333333
Антарктида,Mount Aaron,-74.51385,-64.87176
Антарктида,Mount Abbott,-74.7,163.833
Антарктида,Mount Abrams,-75.366666666,-72.45
Антарктида,Mount Absalom,-80.4,-25.4
Антарктида,Mount Achala,-62.916666666,-60.7
Антарктида,Mount Acton,-70.966666666,-63.7
Антарктида,Mount Ader,-64.166666666,-60.483333333
Антарктида,Mount Aeolus,-77.4833,161.267
Антарктида,Mount Ahab,-65.433333333,-62.183333333
Антарктида,Mount Ahab,-65.43375,-62.17783
Антарктида,Mount Alberts,-73.033333333,167.866666666
Антарктида,Mount Alford,-71.9167,161.617
Антарктида,Mount Alibi,-65.9167,-62.6667
Антарктида,Mount Alice Gade,-85.75,-163.667
Антарктида,Mount Allan,-69.9833,-67.75
Антарктида,Mount Allan Thomson,-76.95,161.717
Антарктида,Mount Allen Young,-83.45,166.867
Антарктида,Mount Allo,-63.9667,-61.8
Антарктида,Mount Allsup,-84.0167,159.6
Антарктида,Mount Alpheratz,-70.9833,-66.9667
Антарктида,Mount Andreyev,-71.7667,10.2167
Антарктида,Mount Andreyev,-71.75,10.25
Антарктида,Mount Apolotok,-72.25,164.483
Антарктида,Mount Arcone,-81.7167,161.033
Антарктида,Mount Argus,-68.8833,-63.8667
Антарктида,Mount Ariel,-71.3667,-68.6667
Антарктида,Mount Armagost,-71.6333,166.017
Антарктида,Mount Armytage,-76.0333,160.75
Антарктида,Mount Arronax,-67.6667,-67.3667
Антарктида,Mount Arrowsmith,-76.7667,162.3
Антарктида,Mount Ash,-79.95,156.65
Антарктида,Mount Ashworth,-70.9333,163.083
Антарктида,Mount Askin,-80.1667,157.883
Антарктида,Mount Astor,-86.016666666,-155.5
Антарктида,Mount Athelstan,-70.1667,-69.2667
Антарктида,Mount Atholl,-78.0,163.733333333
Антарктида,Mount Atlas,-72.733333333,165.5
Антарктида,Mount Aurora,-78.233333333,166.35
Антарктида,Mount Austin,-74.8833,-63.1667
Антарктида,Mount Axtell,-81.3,-85.1
Антарктида,Mount Ayres,-79.333333333,156.466666666
Антарктида,Mount Bagshawe,-71.4167,-67.2333
Антарктида,Mount Bailey,-70.0,-63.2167
Антарктида,Mount Bailey,-70.0,-63.21667
Антарктида,Mount Bain,-66.55,-65.4333
Антарктида,Mount Balch,-65.2667,-63.9833
Антарктида,Mount Balch,-65.25464,-63.98094
Антарктида,Mount Balchen,-85.366694444,-166.2
Антарктида,Mount Baleen,-65.6,-62.2
Антарктида,Mount Ballou,-73.2333,163.05
Антарктида,Mount Barr Smith,-67.1667,99.2
Антарктида,Mount Bastion,-77.3167,160.483
Антарктида,Mount Bayonne,-68.9167,-71.05
Антарктида,Mount Bayonne,-68.9133,-70.96641
Антарктида,Mount Bearskin,-78.3333,-85.6167
Антарктида,Mount Becker,-75.1,-72.033333333
Антарктида,Mount Becker,-75.09623,-72.02086
Антарктида,Mount Beddie,-64.4864,-62.717
Антарктида,Mount Beddie,-64.4833,-62.7167
Антарктида,Mount Behling,-85.6667,-161.067
Антарктида,Mount Behling,-85.66667,-161.06667
Антарктида,Mount Belecz,-85.55750333,-163.52916667
Антарктида,Mount Belecz,-85.566667,-163.45
Антарктида,Mount Belgrave,-76.6,162.017
Антарктида,Mount Bell,-84.06250333,167.45083333
Антарктида,Mount Bell,-84.0667,167.5
Антарктида,Mount Bellingshausen,-75.1167,162.1
Антарктида,Mount Bellingshausen,-75.1167,162.1
Антарктида,Mount Bellingshausen,-75.1167,162.1
Антарктида,Mount Bellows,-84.8333,178.967
Антарктида,Mount Belolikov,-70.4833,162.117
Антарктида,Mount Beney,-80.2667,-27.75
Антарктида,Mount Benjamin,-85.8,-160.1
Антарктида,Mount Benkert,-73.6333,-76.6667
Антарктида,Mount Bennett,-84.8167,-178.917
Антарктида,Mount Bennett,-84.81667,-178.91667
Антарктида,Mount Beowulf,-77.6333,161.8
Антарктида,Mount Bergen,-76.9833,160.8
Антарктида,Mount Bergersen,-72.066666666,25.8
Антарктида,Mount Bernstein,-71.6167,163.117
Антарктида,Mount Berry,-64.4333,-60.7167
Антарктида,Mount Berry,-64.41857667,-60.72438
Антарктида,Mount Besch,-78.1833,-84.7167
Антарктида,Mount Best,-66.81667,51.36667
Антарктида,Mount Best,-66.8167,51.3833
Антарктида,Mount Betty,-85.1833,-163.75
Антарктида,Mount Bierle,-71.5,167.317
Антарктида,Mount Billing,-75.716666666,160.9
Антарктида,Mount Birks,-65.3,-62.1667
Антарктида,Mount Bjaaland,-86.55,-164.233
Антарктида,Mount Blackwelder,-77.983333333,161.066666666
Антарктида,Mount Blair,-72.53333,160.81667
Антарктида,Mount Blair,-72.5333,160.817
Антарктида,Mount Boyer,-75.1167,-72.0667
Антарктида,Mount Boyd,-84.8,-179.4
Антарктида,Mount Boyd,-84.8,-179.4
Антарктида,Mount Boyd,-84.81083333,-179.38083333
Антарктида,Mount Boyd,-84.81083333,-179.38083333
Антарктида,Mount Boyles,-75.5667,-70.9333
Антарктида,Mount Boyles,-75.5437,-70.94692
Антарктида,Mount Boë,-72.5833,31.3167
Антарктида,Mount Brabec,-73.5667,165.4
Антарктида,Mount Brabec,-73.56667,165.4
Антарктида,Mount Brading,-64.3,-59.26667
Антарктида,Mount Brading,-64.2833,-59.2833
Антарктида,Mount Bradley,-63.88486,-58.62403
Антарктида,Mount Bradley,-63.8833,-58.6167
Антарктида,Mount Bragg,-84.1,-56.7167
Антарктида,Mount Bragg,-84.1,-56.716
Антарктида,Mount Bradshaw,-71.4667,163.867
Антарктида,Mount Bradshaw,-71.47083667,163.87333667
Антарктида,Mount Brandt,-72.1667,1.11667
Антарктида,Mount Bransfield,-63.2833,-57.0833
Антарктида,Mount Braun,-69.4333,-71.4
Антарктида,Mount Breaker,-67.8833,-67.2667
Антарктида,Mount Breckinridge,-66.6167,53.6833
Антарктида,Mount Brennan,-84.25,175.9
Антарктида,Mount Bresnahan,-71.8,161.467
Антарктида,Mount Brewster,-72.945,169.38083
Антарктида,Mount Brewster,-72.95,169.383
Антарктида,Mount Bridger,-72.28333,167.58333
Антарктида,Mount Bridger,-72.2833,167.583
Антарктида,Mount Brice,-75.3667,-72.6167
Антарктида,Mount Brice,-75.3681,-72.59963
Антарктида,Mount Bridgman,-66.8333,-67.3833
Антарктида,Mount Bridgman,-66.82578,-67.37031667
Антарктида,Mount Bris,-63.9833,-59.8333
Антарктида,Mount Britannia,-64.7167,-62.6833
Антарктида,Mount Britannia,-64.71754,-62.68122
Антарктида,Mount Brocoum,-70.2,-63.75
Антарктида,Mount Brocoum,-70.17833,-63.74005
Антарктида,Mount Brocklehurst,-76.1333,161.45
Антарктида,Mount Bronk,-84.4,175.767
Антарктида,Mount Brooke,-76.8167,159.9
Антарктида,Mount Broome,-73.59663667,-61.76620667
Антарктида,Mount Broome,-73.5833,-61.75
Антарктида,Mount Brounov,-71.9667,14.3333
Антарктида,Mount Brown,-68.58333,86.08333
Антарктида,Mount Brown,-68.3,86.4167
Антарктида,Mount Browning,-74.61667,164.05
Антарктида,Mount Bruce,-70.5333,162.5
Антарктида,Mount Bruce,-70.53999667,162.505
Антарктида,Buckley Island,-84.9667,163.933
Антарктида,Mount Burch,-70.8167,164.417
Антарктида,Mount Burnham,-71.5667,159.833
Антарктида,Mount Burrill,-72.8333,167.483
Антарктида,Mount Burton,-72.55,166.733
Антарктида,Mount Burton,-72.55,166.733
Антарктида,Mount Burton,-72.55,166.73333
Антарктида,Mount Burton,-72.55,166.73333
Антарктида,Mount Bushnell,-85.6,-150.8
Антарктида,Mount Butters,-84.86916333,-177.57583667
Антарктида,Mount Butters,-84.8833,-177.467
Антарктида,Mount Cabeza,-64.1333,-62.1833
Антарктида,Mount Cahill,-74.8833,-71.2333
Антарктида,Mount Cahill,-74.87971,-71.23099
Антарктида,Mount Calais,-69.1833,-70.25
Антарктида,Mount Calvin,-71.2833,165.1
Антарктида,Mount Calvin,-71.28499667,165.1075
Антарктида,Mount Campleman,-84.85,-64.3333
Антарктида,Mount Canicula,-63.7167,-58.5
Антарктида,Mount Cantello,-70.8667,163.117
Антарктида,Mount Cardinall,-63.45,-57.1667
Антарктида,Mount Caroline Mikkelsen,-69.75,74.4
Антарктида,Mount Carrara,-74.8833,-71.45
Антарктида,Mount Cartwright,-84.35,175.133
Антарктида,Mount Cartwright,-84.35,175.13333
Антарктида,Mount Cassidy,-77.45,160.8
Антарктида,Mount Castro,-69.333333333,-66.066666666
Антарктида,Mount Cavaney,-74.05,163.05
Антарктида,Mount Cecily,-85.8667,174.25
Антарктида,Mount Caywood,-75.3,-72.4167
Антарктида,Mount Young (Alaska),-77.4333,161.883
Антарктида,Mount Cervin,-66.66667,140.01667
Антарктида,Mount Cervin,-66.6667,140.017
Антарктида,Mount Chadwick,-72.5,160.433
Антарктида,Mount Chandler,-75.2833,-72.55
Антарктида,Mount Chandler,-75.28556,-72.53613
Антарктида,Mount Charity,-69.9,-64.5667
Антарктида,Mount Charity,-69.92313,-64.44759
Антарктида,Mount Chauve,-66.8167,141.383
Антарктида,Mount Chauve,-66.81667,141.38333
Антарктида,Mount Cheops,-65.8667,-64.6333
Антарктида,Mount Cheops,-65.85683,-64.62135
Антарктида,Mount Cherry-Garrard,-71.3,168.683
Антарктида,Mount Chevreux,-65.7667,-64.0
Антарктида,Mount Chevreux,-65.78509,-63.95385
Антарктида,Mount Chiang,-77.9667,162.65
Антарктида,Mount Chiang,-77.96667,162.65
Антарктида,Mount Chider,-72.1,169.167
Антарктида,Mount Chivers,-82.5333,161.433
Антарктида,Jane Peak,-60.7167,-45.6333
Антарктида,Jane Peak,-60.699,-45.621
Антарктида,Janke Nunatak,-75.8833,-70.45
Антарктида,Janssen Peak,-64.8833,-63.5167
Антарктида,Jardine Peak,-62.1667,-58.5167
Антарктида,Mount Southwick,-78.7667,-84.9167
Антарктида,Mount Strybing,-78.683333333,-85.066666666
Антарктида,Sutley Peak,-73.65,-94.533333333
Антарктида,Mount Tegge,-77.95,-85.25
Антарктида,Mount Tidd,-81.28333333,-85.21666667
Антарктида,Mount Todd,-78.05,-85.93333
Антарктида,Mount Todd,-78.0942,-85.8775
Антарктида,Mount Tuck,-78.48333,-84.83333
Антарктида,Mount Tuck,-78.4833,-84.8333
Антарктида,Jeanne Hill,-65.0667,-64.0167
Антарктида,Jeffries Peak,-64.7167,-62.0
Антарктида,Jekselen Peak,-72.0,-2.55
Антарктида,Jekselen Peak,-72.0,-2.5
Антарктида,Mount Viets,-78.2536,-86.1139
Антарктида,Jennings Peak,-71.53333333,168.11666667
Антарктида,Mount Walcott,-85.35,-87.38333333
Антарктида,Mount Walcott,-85.35,-87.38333
Антарктида,Mount Waldron,-78.45,-84.8833
Антарктида,Mount Weems,-77.45,-86.1667
Антарктида,Mount Wrather,-85.38333333,-87.23333333
Антарктида,Mount Wrather,-85.38333,-87.23333
Антарктида,Wright Peak,-73.666666666,-94.533333333
Антарктида,Wright Peak,-73.65417,-94.49083
Антарктида,Mount Bergin,-67.7,48.91667
Антарктида,Mount Bergin,-67.7,48.9167
Антарктида,Mount Kjerringa,-66.483333333,55.183333333
Антарктида,Johansen Peak,-86.7167,-148.183
Антарктида,Johnson Peak,-83.7167,-89.2667
Антарктида,Johnson Spire,-79.9833,158.983
Антарктида,Johnston Peak,-66.2667,52.1
Антарктида,Jones Peak,-85.0833,-172.0
Антарктида,Joyce Peak,-77.4667,168.2
Антарктида,Jubilee Peak,-61.1333,-54.0333
Антарктида,Jutulhogget,-72.0333,2.85
Антарктида,Jøkulhest Dome,-71.8667,6.7
Антарктида,Kaka Nunatak,-77.2833,166.833
Антарктида,Mount Hastings,-85.5667,-154.167
Антарктида,Mount Havener,-78.45,-84.6167
Антарктида,Mount Hawkes,-83.9167,-56.0833
Антарктида,Mount Hayter,-82.0333,157.433
Антарктида,Mount Hayton,-72.05,165.2
Антарктида,Mount Hayward,-78.1167,167.35
Антарктида,Mount Hazlett,-72.1,167.583
Антарктида,Mount Hedden,-72.16333,1.125
Антарктида,Mount Hedden,-72.0833,1.41667
Антарктида,Mount Heer,-73.31984,-62.95173
Антарктида,Mount Heer,-73.3,-62.9667
Антарктида,Mount Heg,-72.95,166.75
Антарктида,Mount Heg,-72.94333333,166.745
Антарктида,Mount Heine,-78.0833,167.45
Антарктида,Mount Heitō,-69.2667,39.8167
Антарктида,Mount Heitō,-69.26111,39.82778
Антарктида,Mount Hennessey,-72.24583,164.74416667
Антарктида,Mount Hennessey,-72.23333333,164.75
Антарктида,Mount Henry,-67.7167,50.2833
Антарктида,Mount Henry,-67.71667,50.28333
Антарктида,Mount Henry Lucy,-85.1833,170.433
Антарктида,Mount Henry Lucy,-85.18333,170.43333
Антарктида,Mount Henson,-84.8333,-168.35
Антарктида,Mount Hercules,-77.4833,161.433
Антарктида,Mount Hercules,-77.48333,161.45
Антарктида,Mount Hermanson,-84.3833,173.533
Антарктида,Mount Hermanson,-84.38333,173.53333
Антарктида,Mount Hirman,-75.96667,-72.76667
Антарктида,Mount Hirman,-75.4667,-72.7667
Антарктида,Mount Hobbs,-83.75,-58.8333
Антарктида,Mount Hobbs,-83.75,-58.833
Антарктида,Mount Hochlin,-72.0833,4.05
Антарктида,Mount Lahaye,-72.6,31.1667
Антарктида,Mount Landolt,-78.7667,-84.5
Антарктида,Mount Lampert,-74.55,-62.65
Антарктида,Mount Lampert,-74.54512,-62.61924
Антарктида,Mount Lanning,-77.783305555,-85.75
Антарктида,Mount Lanzerotti,-74.8333,-71.55
Антарктида,Mount Larsen,-74.85,162.2
Антарктида,Mount Lassell,-71.75,-68.8333
Антарктида,Mount Lassell,-71.72403,-68.79198
Антарктида,Mount Laudon,-74.2167,-64.05
Антарктида,Mount Laudon,-74.21943333,-64.03693667
Антарктида,Mount LeResche,-71.516666666,166.283333333
Антарктида,Mount Leek,-75.8167,-68.5167
Антарктида,Mount Leek,-75.66667,-68.51667
Антарктида,Mount McKeown,-77.933305555,-85.516694444
Антарктида,Mount McKercher,-86.15,-150.033
Антарктида,Mount McKibben,-75.38863,-64.69918
Антарктида,Mount McKibben,-75.3833,-64.7
Антарктида,Mount McLennan,-77.5833,162.933
Антарктида,Mount McLennan,-77.58333,162.93333
Антарктида,Mount McNaughton,-85.9667,-128.2
Антарктида,Mount McNaughton,-85.96667,-128.2
Антарктида,Mount Meeks,-86.2167,-148.85
Антарктида,Mount Meister,-74.23333333,162.78333333
Антарктида,Mount Melton,-77.51667,168.86667
Антарктида,Mount Melton,-77.5167,168.867
Антарктида,Mount Mende,-74.84106,-71.61679
Антарктида,Mount Mende,-74.8333,-71.6
Антарктида,Mount Mentzel,-71.3667,13.6667
Антарктида,Mount Merrick,-67.7,49.3
Антарктида,Mount Metschel,-78.2833,159.0
Антарктида,Mount Metschel,-78.25,159.0
Антарктида,Mount Meunier,-74.9667,-113.317
Антарктида,Mount Bodys,-67.15,-67.8
Антарктида,Mount Bodys,-67.16253,-67.76274
Антарктида,Mount Boland,-65.30875,-63.82875
Антарктида,Mount Boland,-65.3,-63.8333
Антарктида,Mount Bolt,-71.0833,165.717
Антарктида,Mount Borchgrevink,-72.1167,23.1333
Антарктида,Mount Borgstrom,-74.2667,162.883
Антарктида,Mount Borgstrom,-74.26667,162.88333
Антарктида,Боснек,-65.8442,-63.2214
Антарктида,Mount Bouvier,-67.2333,-68.15
Антарктида,Mount Bower,-72.6167,160.5
Антарктида,Mount Bower,-72.61667,160.5
Антарктида,Mount Bowers,-85.0,164.083
Антарктида,Mount Bowers,-85.0,164.08333
Антарктида,Mount Bowles,-62.61673,-60.2025
Антарктида,Mount Bowles,-62.616666666,-60.202222222
Антарктида,Mount Bowser,-86.05,-155.6
Антарктида,Mount Miller,-83.3333,165.8
Антарктида,Mount Mills,-85.2,165.283
